"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Unknown","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Central Scotland","Unknown","255","[c]","30180","25750"
"New entrant CS","2023","40-49","Unknown","West Midlands","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands","Unknown","130","[c]","28220","23390"
"New entrant CS","2023","40-49","Unknown","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Wales and The Valleys","Unknown","55","[c]","24470","22500"
"New entrant CS","2023","40-49","Unknown","West Yorkshire","Heterosexual / straight","35","[c]","31990","28100"
"New entrant CS","2023","40-49","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Yorkshire","Unknown","100","[c]","30800","25810"
"New entrant CS","2023","50-59","Declared disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cheshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Dorset and Somerset","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Anglia","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Eastern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Hampshire and Isle of Wight","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lancashire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Southern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Central Scotland","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Wales and The Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","45","[c]","31440","26960"
"New entrant CS","2023","50-59","Declared non-disabled","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","45","[c]","31680","28500"
"New entrant CS","2023","50-59","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cheshire","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cumbria","Heterosexual / straight","30","[c]","33290","22150"
"New entrant CS","2023","50-59","Declared non-disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","90","[c]","31650","24570"
"New entrant CS","2023","50-59","Declared non-disabled","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Devon","Heterosexual / straight","60","[c]","30820","28880"
"New entrant CS","2023","50-59","Declared non-disabled","Devon","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Devon","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Dorset and Somerset","Heterosexual / straight","45","[c]","30340","25830"
"New entrant CS","2023","50-59","Declared non-disabled","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Anglia","Heterosexual / straight","100","[c]","28930","24070"
"New entrant CS","2023","50-59","Declared non-disabled","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Anglia","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Wales","Heterosexual / straight","115","[c]","34200","27070"
"New entrant CS","2023","50-59","Declared non-disabled","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","30","[c]","26960","23640"
"New entrant CS","2023","50-59","Declared non-disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Eastern Scotland","Heterosexual / straight","90","[c]","35590","29100"
"New entrant CS","2023","50-59","Declared non-disabled","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Essex","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","135","[c]","39330","38700"
"New entrant CS","2023","50-59","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Greater Manchester","Heterosexual / straight","95","[c]","35540","25920"
"New entrant CS","2023","50-59","Declared non-disabled","Greater Manchester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Hampshire and Isle of Wight","Heterosexual / straight","125","[c]","27960","22360"
"New entrant CS","2023","50-59","Declared non-disabled","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","25","[c]","[c]","[c]"
