"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","21600","21690"
"New entrant CS","2023","Debt","London","Inner London - East","110","[c]","26880","26920"
"New entrant CS","2023","Debt","London","Outer London - South","40","[c]","26920","26920"
"New entrant CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","215","[c]","22540","22520"
"New entrant CS","2023","Debt","North West (England)","Greater Manchester","15","[c]","22030","21690"
"New entrant CS","2023","Debt","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","Merseyside","75","[c]","22600","22520"
"New entrant CS","2023","Debt","Scotland","Eastern Scotland","50","[c]","22520","22520"
"New entrant CS","2023","Debt","Scotland","Highlands and Islands","30","[c]","21900","21690"
"New entrant CS","2023","Debt","Scotland","Southern Scotland","170","[c]","22560","22520"
"New entrant CS","2023","Debt","Scotland","West Central Scotland","60","[c]","22520","22520"
"New entrant CS","2023","Debt","South West (England)","Dorset and Somerset","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","East Wales","75","[c]","22820","22520"
"New entrant CS","2023","Debt","Wales","West Wales and The Valleys","35","[c]","21830","21690"
"New entrant CS","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","West Midlands","380","[c]","21940","21690"
"New entrant CS","2023","Debt","Yorkshire and The Humber","South Yorkshire","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","175","[c]","22560","22520"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","30","[c]","39060","35850"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","10","[c]","23570","22220"
"New entrant CS","2023","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","East Anglia","25","[c]","32330","28120"
"New entrant CS","2023","Digital, Data & Technology","East of England","Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - East","235","[c]","46010","42240"
"New entrant CS","2023","Digital, Data & Technology","London","Inner London - West","315","[c]","45660","40260"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - South","105","[c]","41580","37040"
"New entrant CS","2023","Digital, Data & Technology","London","Outer London - West and North West","40","[c]","37300","35600"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","260","[c]","40170","38470"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","50","[c]","40160","37720"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cheshire","30","[c]","38100","33740"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","280","[c]","38040","34400"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Lancashire","65","[c]","40090","34910"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Merseyside","70","[c]","33610","32000"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","Northern Ireland","15","[c]","39470","34700"
"New entrant CS","2023","Digital, Data & Technology","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Eastern Scotland","55","[c]","40300","38120"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","West Central Scotland","50","[c]","37830","37180"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","35460","34990"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","105","[c]","35400","31510"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","55","[c]","44360","44700"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Devon","165","[c]","28110","26650"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Dorset and Somerset","35","[c]","33640","32560"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","235","[c]","37710","33830"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","East Wales","225","[c]","37710","35570"
"New entrant CS","2023","Digital, Data & Technology","Wales","West Wales and The Valleys","55","[c]","35050","32930"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","[c]","29450","25920"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","210","[c]","40700","36990"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","West Midlands","100","[c]","39390","37590"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","35","[c]","40630","37300"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","105","[c]","44460","40130"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","130","[c]","41310","38470"
"New entrant CS","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","30070","34400"
"New entrant CS","2023","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","East Anglia","10","[c]","30530","28410"
"New entrant CS","2023","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Inner London - East","40","[c]","39530","39560"
"New entrant CS","2023","Finance","London","Inner London - West","150","[c]","40230","34850"
"New entrant CS","2023","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Northumberland, and Tyne and Wear","35","[c]","37070","34400"
"New entrant CS","2023","Finance","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Greater Manchester","45","[c]","34150","34170"
"New entrant CS","2023","Finance","North West (England)","Lancashire","15","[c]","32150","28840"
"New entrant CS","2023","Finance","North West (England)","Merseyside","25","[c]","31400","26030"
"New entrant CS","2023","Finance","Northern Ireland","Northern Ireland","10","[c]","39890","37890"
"New entrant CS","2023","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Eastern Scotland","20","[c]","33140","27840"
"New entrant CS","2023","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","West Central Scotland","70","[c]","26160","22520"
"New entrant CS","2023","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","29130","28840"
"New entrant CS","2023","Finance","South East (England)","Hampshire and Isle of Wight","25","[c]","32920","32560"
"New entrant CS","2023","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Surrey, East and West Sussex","15","[c]","28080","22520"
"New entrant CS","2023","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","30140","26800"
"New entrant CS","2023","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","East Wales","40","[c]","34710","28840"
"New entrant CS","2023","Finance","Wales","West Wales and The Valleys","10","[c]","35100","26960"
"New entrant CS","2023","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","West Midlands","15","[c]","34510","31290"
"New entrant CS","2023","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","South Yorkshire","20","[c]","30090","32250"
"New entrant CS","2023","Finance","Yorkshire and The Humber","West Yorkshire","70","[c]","28200","22520"
"New entrant CS","2023","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North East (England)","Northumberland, and Tyne and Wear","75","[c]","23430","22150"
"New entrant CS","2023","Grants Management","North West (England)","Cheshire","35","[c]","22500","22150"
"New entrant CS","2023","Grants Management","North West (England)","Cumbria","115","[c]","22040","22150"
"New entrant CS","2023","Grants Management","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","24060","22150"
"New entrant CS","2023","Grants Management","South West (England)","Devon","25","[c]","22460","22150"
"New entrant CS","2023","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","[c]","22410","22150"
"New entrant CS","2023","Grants Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","North Yorkshire","50","[c]","22830","22150"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","West Yorkshire","20","[c]","24200","22150"
"New entrant CS","2023","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","34140","28040"
"New entrant CS","2023","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","East Anglia","25","[c]","26480","24820"
"New entrant CS","2023","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Inner London - East","35","[c]","39170","31580"
"New entrant CS","2023","Human Resources","London","Inner London - West","135","[c]","36110","31640"
"New entrant CS","2023","Human Resources","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Outer London - South","15","[c]","39020","35510"
"New entrant CS","2023","Human Resources","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Northumberland, and Tyne and Wear","40","[c]","37750","34170"
"New entrant CS","2023","Human Resources","North East (England)","Tees Valley and Durham","25","[c]","32730","31060"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire","25","[c]","37420","30740"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester","65","[c]","33880","31270"
"New entrant CS","2023","Human Resources","North West (England)","Lancashire","40","[c]","28170","26500"
"New entrant CS","2023","Human Resources","North West (England)","Merseyside","55","[c]","29900","25830"
"New entrant CS","2023","Human Resources","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","20","[c]","45280","45690"
"New entrant CS","2023","Human Resources","Scotland","Eastern Scotland","40","[c]","34550","28620"
"New entrant CS","2023","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","West Central Scotland","45","[c]","30780","27080"
"New entrant CS","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","36210","34540"
"New entrant CS","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","60","[c]","31160","27140"
"New entrant CS","2023","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Devon","15","[c]","29630","26450"
"New entrant CS","2023","Human Resources","South West (England)","Dorset and Somerset","25","[c]","30070","27610"
"New entrant CS","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","150","[c]","31180","27080"
"New entrant CS","2023","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","East Wales","65","[c]","32310","28960"
"New entrant CS","2023","Human Resources","Wales","West Wales and The Valleys","10","[c]","34520","31660"
"New entrant CS","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","45","[c]","31430","30080"
"New entrant CS","2023","Human Resources","West Midlands (England)","West Midlands","35","[c]","31740","28000"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","28690","27140"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","15","[c]","44340","42130"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","10","[c]","39200","34600"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","35","[c]","31040","28000"
"New entrant CS","2023","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Inner London - West","20","[c]","44710","43160"
"New entrant CS","2023","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","55","[c]","27730","22870"
"New entrant CS","2023","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","[c]","27460","22000"
"New entrant CS","2023","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","Bedfordshire and Hertfordshire","20","[c]","31040","28200"
"New entrant CS","2023","Legal","East of England","East Anglia","25","[c]","30370","24430"
"New entrant CS","2023","Legal","East of England","Essex","25","[c]","31260","24480"
"New entrant CS","2023","Legal","London","Inner London - East","90","[c]","49270","55000"
"New entrant CS","2023","Legal","London","Inner London - West","480","[c]","37420","30160"
"New entrant CS","2023","Legal","London","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","45","[c]","26100","22870"
"New entrant CS","2023","Legal","North East (England)","Tees Valley and Durham","20","[c]","30640","25830"
"New entrant CS","2023","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","Greater Manchester","70","[c]","38850","38760"
"New entrant CS","2023","Legal","North West (England)","Lancashire","25","[c]","35720","38760"
"New entrant CS","2023","Legal","North West (England)","Merseyside","65","[c]","29250","25830"
"New entrant CS","2023","Legal","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","Eastern Scotland","25","[c]","51960","52360"
"New entrant CS","2023","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","West Central Scotland","15","[c]","48280","52360"
"New entrant CS","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","31510","27010"
"New entrant CS","2023","Legal","South East (England)","Hampshire and Isle of Wight","40","[c]","27400","24480"
"New entrant CS","2023","Legal","South East (England)","Kent","15","[c]","25870","24480"
"New entrant CS","2023","Legal","South East (England)","Surrey, East and West Sussex","35","[c]","31820","28200"
"New entrant CS","2023","Legal","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","Devon","15","[c]","35080","30930"
"New entrant CS","2023","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","33450","27650"
"New entrant CS","2023","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","East Wales","45","[c]","34240","37680"
"New entrant CS","2023","Legal","Wales","West Wales and The Valleys","20","[c]","34800","38220"
"New entrant CS","2023","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","Shropshire and Staffordshire","10","[c]","33920","38760"
"New entrant CS","2023","Legal","West Midlands (England)","West Midlands","80","[c]","29930","25830"
"New entrant CS","2023","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","South Yorkshire","30","[c]","27950","24430"
"New entrant CS","2023","Legal","Yorkshire and The Humber","West Yorkshire","110","[c]","36200","30000"
"New entrant CS","2023","No function","East Midlands (England)","Derbyshire and Nottinghamshire","1125","[c]","27340","23640"
"New entrant CS","2023","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","730","[c]","25440","23640"
"New entrant CS","2023","No function","East Midlands (England)","Lincolnshire","345","[c]","28310","26780"
"New entrant CS","2023","No function","East of England","Bedfordshire and Hertfordshire","455","[c]","27960","25750"
"New entrant CS","2023","No function","East of England","East Anglia","1235","[c]","27190","24070"
"New entrant CS","2023","No function","East of England","Essex","435","[c]","26250","23640"
"New entrant CS","2023","No function","London","Inner London - East","830","[c]","33800","30420"
"New entrant CS","2023","No function","London","Inner London - West","2640","[c]","37300","33830"
"New entrant CS","2023","No function","London","Outer London - East and North East","280","[c]","31510","30780"
"New entrant CS","2023","No function","London","Outer London - South","920","[c]","29840","26920"
"New entrant CS","2023","No function","London","Outer London - West and North West","1025","[c]","31190","29750"
"New entrant CS","2023","No function","North East (England)","Northumberland, and Tyne and Wear","985","[c]","25790","22520"
"New entrant CS","2023","No function","North East (England)","Tees Valley and Durham","1185","[c]","26700","24830"
"New entrant CS","2023","No function","North West (England)","Cheshire","400","[c]","29650","28880"
"New entrant CS","2023","No function","North West (England)","Cumbria","135","[c]","26080","23640"
"New entrant CS","2023","No function","North West (England)","Greater Manchester","1700","[c]","27080","23640"
"New entrant CS","2023","No function","North West (England)","Lancashire","970","[c]","25760","23640"
"New entrant CS","2023","No function","North West (England)","Merseyside","2480","[c]","24130","22400"
"New entrant CS","2023","No function","Northern Ireland","Northern Ireland","430","[c]","25510","22520"
"New entrant CS","2023","No function","Overseas","Overseas","30","[c]","47550","46170"
"New entrant CS","2023","No function","Scotland","Eastern Scotland","655","[c]","26940","24710"
"New entrant CS","2023","No function","Scotland","Highlands and Islands","95","[c]","24970","22500"
"New entrant CS","2023","No function","Scotland","North Eastern Scotland","85","[c]","27330","25710"
"New entrant CS","2023","No function","Scotland","Southern Scotland","230","[c]","25060","23190"
"New entrant CS","2023","No function","Scotland","West Central Scotland","1140","[c]","25580","22520"
"New entrant CS","2023","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","650","[c]","29420","26780"
"New entrant CS","2023","No function","South East (England)","Hampshire and Isle of Wight","1265","[c]","26610","22520"
"New entrant CS","2023","No function","South East (England)","Kent","1165","[c]","26620","25750"
"New entrant CS","2023","No function","South East (England)","Surrey, East and West Sussex","815","[c]","29620","26780"
"New entrant CS","2023","No function","South West (England)","Cornwall and Isles of Scilly","95","[c]","30760","23640"
"New entrant CS","2023","No function","South West (England)","Devon","465","[c]","27670","24070"
"New entrant CS","2023","No function","South West (England)","Dorset and Somerset","435","[c]","26820","23640"
"New entrant CS","2023","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1735","[c]","30700","27080"
"New entrant CS","2023","No function","Unknown","Unknown","150","[c]","28500","25750"
"New entrant CS","2023","No function","Wales","East Wales","1240","[c]","26310","23640"
"New entrant CS","2023","No function","Wales","West Wales and The Valleys","1110","[c]","23200","22500"
"New entrant CS","2023","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","340","[c]","27030","23640"
"New entrant CS","2023","No function","West Midlands (England)","Shropshire and Staffordshire","735","[c]","27470","24070"
"New entrant CS","2023","No function","West Midlands (England)","West Midlands","1690","[c]","26780","23640"
"New entrant CS","2023","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","460","[c]","26550","25920"
"New entrant CS","2023","No function","Yorkshire and The Humber","North Yorkshire","345","[c]","30560","25920"
"New entrant CS","2023","No function","Yorkshire and The Humber","South Yorkshire","1255","[c]","25230","24070"
"New entrant CS","2023","No function","Yorkshire and The Humber","West Yorkshire","1510","[c]","27720","25750"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","35","[c]","34550","30330"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Bedfordshire and Hertfordshire","30","[c]","39570","33500"
"New entrant CS","2023","Project Delivery","East of England","East Anglia","25","[c]","36480","33830"
"New entrant CS","2023","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Inner London - East","205","[c]","44200","35410"
"New entrant CS","2023","Project Delivery","London","Inner London - West","190","[c]","36530","32520"
"New entrant CS","2023","Project Delivery","London","Outer London - South","15","[c]","47160","39110"
"New entrant CS","2023","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","30","[c]","37190","34400"
"New entrant CS","2023","Project Delivery","North East (England)","Tees Valley and Durham","20","[c]","39310","31470"
"New entrant CS","2023","Project Delivery","North West (England)","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cumbria","35","[c]","39470","32500"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester","60","[c]","38880","31880"
"New entrant CS","2023","Project Delivery","North West (England)","Lancashire","15","[c]","26780","22150"
"New entrant CS","2023","Project Delivery","North West (England)","Merseyside","25","[c]","39210","39520"
"New entrant CS","2023","Project Delivery","Northern Ireland","Northern Ireland","10","[c]","42140","41380"
"New entrant CS","2023","Project Delivery","Scotland","Eastern Scotland","15","[c]","46270","44810"
"New entrant CS","2023","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","West Central Scotland","40","[c]","37750","35500"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","39210","34830"
"New entrant CS","2023","Project Delivery","South East (England)","Hampshire and Isle of Wight","145","[c]","37000","33830"
"New entrant CS","2023","Project Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Surrey, East and West Sussex","20","[c]","38990","26340"
"New entrant CS","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Devon","105","[c]","33270","33430"
"New entrant CS","2023","Project Delivery","South West (England)","Dorset and Somerset","15","[c]","41770","39500"
