"Status","Year","Disability","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Department for Education","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Dorset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Westminster","London","40","[c]","42240","40260"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","York","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Darlington","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Westminster","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Westminster","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
