"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","65","[c]","34610","33830"
"New entrant CS","2023","30-39","Unknown","Security","95","[c]","30290","27500"
"New entrant CS","2023","30-39","Unknown","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Tax","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","765","[c]","32670","29100"
"New entrant CS","2023","30-39","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Commercial","105","[c]","42370","35450"
"New entrant CS","2023","30-39","White","Communications","100","[c]","39130","38050"
"New entrant CS","2023","30-39","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Counter Fraud","95","[c]","28680","27650"
"New entrant CS","2023","30-39","White","Digital, Data and Technology","415","[c]","41480","38470"
"New entrant CS","2023","30-39","White","Economics","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Finance","100","[c]","35230","31310"
"New entrant CS","2023","30-39","White","Geography","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Human Resources","185","[c]","33170","31270"
"New entrant CS","2023","30-39","White","Inspector of Education and Training","65","[c]","55800","52750"
"New entrant CS","2023","30-39","White","Intelligence Analysis","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","International Trade","50","[c]","36960","37710"
"New entrant CS","2023","30-39","White","Knowledge and Information Management","35","[c]","32940","30320"
"New entrant CS","2023","30-39","White","Legal","215","[c]","47530","49530"
"New entrant CS","2023","30-39","White","Medicine","35","[c]","43700","40590"
"New entrant CS","2023","30-39","White","Operational Delivery","3455","[c]","26760","24070"
"New entrant CS","2023","30-39","White","Operational Research","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Other","175","[c]","31030","26210"
"New entrant CS","2023","30-39","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Planning Inspectors","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Policy","290","[c]","42120","39850"
"New entrant CS","2023","30-39","White","Project Delivery","200","[c]","40700","37590"
"New entrant CS","2023","30-39","White","Property","60","[c]","34690","33830"
"New entrant CS","2023","30-39","White","Psychology","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Science and Engineering","190","[c]","36590","33830"
"New entrant CS","2023","30-39","White","Security","75","[c]","29700","27500"
"New entrant CS","2023","30-39","White","Social Research","35","[c]","39830","39670"
"New entrant CS","2023","30-39","White","Statistics","35","[c]","39420","35500"
"New entrant CS","2023","30-39","White","Tax","55","[c]","35590","34400"
"New entrant CS","2023","30-39","White","Unknown","475","[c]","34430","30440"
"New entrant CS","2023","30-39","White","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","90","[c]","47900","44290"
"New entrant CS","2023","40-49","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","315","[c]","26500","23640"
"New entrant CS","2023","40-49","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Tax","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","45","[c]","35480","30440"
"New entrant CS","2023","40-49","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","55","[c]","42910","40000"
"New entrant CS","2023","40-49","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","215","[c]","27250","26400"
"New entrant CS","2023","40-49","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","85","[c]","28570","26550"
"New entrant CS","2023","40-49","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Operational Delivery","50","[c]","25760","23640"
"New entrant CS","2023","40-49","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Commercial","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Digital, Data and Technology","120","[c]","46540","43000"
"New entrant CS","2023","40-49","Unknown","Finance","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Human Resources","65","[c]","34810","31270"
"New entrant CS","2023","40-49","Unknown","Inspector of Education and Training","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","International Trade","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Medicine","45","[c]","56070","47670"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","2015","[c]","26510","25750"
"New entrant CS","2023","40-49","Unknown","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Other","85","[c]","28150","22700"
"New entrant CS","2023","40-49","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Policy","35","[c]","60750","43660"
"New entrant CS","2023","40-49","Unknown","Project Delivery","60","[c]","43700","41000"
"New entrant CS","2023","40-49","Unknown","Property","40","[c]","37650","33910"
"New entrant CS","2023","40-49","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Science and Engineering","40","[c]","39080","35000"
"New entrant CS","2023","40-49","Unknown","Security","75","[c]","34520","27500"
"New entrant CS","2023","40-49","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Tax","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","435","[c]","36150","29100"
"New entrant CS","2023","40-49","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Commercial","85","[c]","46020","37440"
"New entrant CS","2023","40-49","White","Communications","75","[c]","45070","41890"
"New entrant CS","2023","40-49","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Counter Fraud","65","[c]","28820","27270"
"New entrant CS","2023","40-49","White","Digital, Data and Technology","320","[c]","47380","43770"
"New entrant CS","2023","40-49","White","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Finance","85","[c]","41270","36360"
"New entrant CS","2023","40-49","White","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Human Resources","150","[c]","36650","33830"
"New entrant CS","2023","40-49","White","Inspector of Education and Training","110","[c]","63710","72470"
"New entrant CS","2023","40-49","White","Intelligence Analysis","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","International Trade","45","[c]","40820","42480"
"New entrant CS","2023","40-49","White","Knowledge and Information Management","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Legal","95","[c]","48330","50960"
"New entrant CS","2023","40-49","White","Medicine","35","[c]","50790","40590"
"New entrant CS","2023","40-49","White","Operational Delivery","2370","[c]","27330","23640"
"New entrant CS","2023","40-49","White","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Other","145","[c]","32270","23320"
"New entrant CS","2023","40-49","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Planning Inspectors","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Policy","120","[c]","46030","41700"
"New entrant CS","2023","40-49","White","Project Delivery","155","[c]","45280","41200"
"New entrant CS","2023","40-49","White","Property","95","[c]","40320","34700"
"New entrant CS","2023","40-49","White","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Science and Engineering","145","[c]","41120","39890"
"New entrant CS","2023","40-49","White","Security","75","[c]","32710","27500"
"New entrant CS","2023","40-49","White","Social Research","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Statistics","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Tax","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Unknown","395","[c]","38540","33520"
"New entrant CS","2023","40-49","White","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Digital, Data and Technology","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Delivery","135","[c]","25660","23640"
"New entrant CS","2023","50-59","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Other","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Delivery","120","[c]","25960","23640"
"New entrant CS","2023","50-59","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Delivery","50","[c]","26120","24580"
"New entrant CS","2023","50-59","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Statistics","[c]","[c]","[c]","[c]"
