"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scotland","Southern Scotland","South Lanarkshire","30","30","34410","28120"
"In post","2023","Black","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scotland","West Central Scotland","Glasgow City","165","160","30770","28120"
"In post","2023","Black","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Scotland","West Central Scotland","North Lanarkshire","10","10","[c]","[c]"
"In post","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","95","90","32220","31280"
"In post","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","60","55","31180","28800"
"In post","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","105","105","32100","28770"
"In post","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","50","45","29550","28120"
"In post","2023","Black","South East (England)","Hampshire and Isle of Wight","Central Hampshire","55","55","34560","33830"
"In post","2023","Black","South East (England)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","South East (England)","Hampshire and Isle of Wight","North Hampshire","25","20","[c]","[c]"
"In post","2023","Black","South East (England)","Hampshire and Isle of Wight","Portsmouth","20","20","[c]","[c]"
"In post","2023","Black","South East (England)","Hampshire and Isle of Wight","South Hampshire","60","50","29180","26340"
"In post","2023","Black","South East (England)","Hampshire and Isle of Wight","Southampton","20","20","[c]","[c]"
"In post","2023","Black","South East (England)","Kent","East Kent","55","50","31940","25880"
"In post","2023","Black","South East (England)","Kent","Kent Thames Gateway","65","65","33510","31280"
"In post","2023","Black","South East (England)","Kent","Medway","65","65","33010","31280"
"In post","2023","Black","South East (England)","Kent","Mid Kent","30","25","[c]","[c]"
"In post","2023","Black","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","South East (England)","Surrey, East and West Sussex","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","Black","South East (England)","Surrey, East and West Sussex","East Surrey","115","115","34360","34110"
"In post","2023","Black","South East (England)","Surrey, East and West Sussex","East Sussex CC","20","15","[c]","[c]"
"In post","2023","Black","South East (England)","Surrey, East and West Sussex","West Surrey","65","60","34050","31280"
"In post","2023","Black","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","45","35","29840","28120"
"In post","2023","Black","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","20","20","[c]","[c]"
"In post","2023","Black","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Black","South West (England)","Devon","Devon CC","20","15","[c]","[c]"
"In post","2023","Black","South West (England)","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","Black","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Black","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","10","10","[c]","[c]"
"In post","2023","Black","South West (England)","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","Black","South West (England)","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","270","265","36410","34890"
"In post","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","175","165","33320","29320"
"In post","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","20","15","[c]","[c]"
"In post","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","10","[c]","[c]"
"In post","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","60","60","34740","33990"
"In post","2023","Black","Unknown","Unknown","Unknown","30","30","33330","28120"
"In post","2023","Black","Wales","East Wales","Cardiff and Vale of Glamorgan","110","105","32520","28130"
"In post","2023","Black","Wales","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2023","Black","Wales","East Wales","Monmouthshire and Newport","70","65","35460","31560"
"In post","2023","Black","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","Central Valleys","30","30","30840","28120"
"In post","2023","Black","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wales","West Wales and The Valleys","Swansea","35","35","26260","26730"
"In post","2023","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","35","30","27580","28120"
"In post","2023","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","35","30","33950","30960"
"In post","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","85","80","31830","29890"
"In post","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","15","15","[c]","[c]"
"In post","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","40","40","36580","34850"
"In post","2023","Black","West Midlands (England)","West Midlands","Birmingham","915","860","30530","28120"
"In post","2023","Black","West Midlands (England)","West Midlands","Coventry","100","100","33910","30530"
"In post","2023","Black","West Midlands (England)","West Midlands","Dudley","45","45","26850","28120"
"In post","2023","Black","West Midlands (England)","West Midlands","Sandwell","45","45","28140","28120"
"In post","2023","Black","West Midlands (England)","West Midlands","Solihull","35","35","34430","28120"
"In post","2023","Black","West Midlands (England)","West Midlands","Walsall","30","25","[c]","[c]"
"In post","2023","Black","West Midlands (England)","West Midlands","Wolverhampton","80","75","27310","26840"
"In post","2023","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","15","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","15","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","10","10","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","North Yorkshire","York","20","20","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","15","15","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","South Yorkshire","Sheffield","165","160","29940","28120"
"In post","2023","Black","Yorkshire and The Humber","West Yorkshire","Bradford","35","35","26730","23410"
"In post","2023","Black","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","30","25","[c]","[c]"
"In post","2023","Black","Yorkshire and The Humber","West Yorkshire","Leeds","365","355","32540","28130"
"In post","2023","Black","Yorkshire and The Humber","West Yorkshire","Wakefield","20","15","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","30","30","27020","24570"
"In post","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","220","205","31730","28120"
"In post","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","15","10","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","15","15","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","60","60","29060","25830"
"In post","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","30","30","33810","31160"
"In post","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","10","10","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","20","20","[c]","[c]"
"In post","2023","Mixed","East Midlands (England)","Lincolnshire","Lincolnshire CC","35","35","33940","29570"
"In post","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Bedford","30","30","[c]","[c]"
"In post","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","85","80","37850","32780"
"In post","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Luton","30","30","28760","28120"
"In post","2023","Mixed","East of England","East Anglia","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2023","Mixed","East of England","East Anglia","Cambridgeshire CC","60","60","38150","34170"
"In post","2023","Mixed","East of England","East Anglia","North and West Norfolk","10","10","[c]","[c]"
"In post","2023","Mixed","East of England","East Anglia","Norwich and East Norfolk","35","35","32000","28120"
"In post","2023","Mixed","East of England","East Anglia","Peterborough","30","30","26900","26280"
"In post","2023","Mixed","East of England","East Anglia","Suffolk CC","70","70","33100","30630"
"In post","2023","Mixed","East of England","Essex","Essex Haven Gateway","15","15","[c]","[c]"
"In post","2023","Mixed","East of England","Essex","Essex Thames Gateway","15","15","[c]","[c]"
"In post","2023","Mixed","East of England","Essex","Heart of Essex","20","20","[c]","[c]"
"In post","2023","Mixed","East of England","Essex","Southend-on-Sea","10","10","[c]","[c]"
"In post","2023","Mixed","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","East of England","Essex","West Essex","15","10","[c]","[c]"
"In post","2023","Mixed","London","Inner London - East","Hackney and Newham","180","170","42390","39450"
"In post","2023","Mixed","London","Inner London - East","Haringey and Islington","85","80","34160","33050"
"In post","2023","Mixed","London","Inner London - East","Lambeth","90","80","36160","34340"
"In post","2023","Mixed","London","Inner London - East","Lewisham and Southwark","50","50","35660","32520"
"In post","2023","Mixed","London","Inner London - East","Tower Hamlets","230","225","47450","41890"
"In post","2023","Mixed","London","Inner London - West","Camden and City of London","55","50","40330","30140"
"In post","2023","Mixed","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","40","40","34670","33800"
