"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government","AA/AO","Female","410","[c]","23150","22180"
"New entrant CS","2023","20-29","Scottish Government","AA/AO","Male","285","[c]","23310","22180"
"New entrant CS","2023","20-29","Scottish Government","EO","Female","185","[c]","29340","29100"
"New entrant CS","2023","20-29","Scottish Government","EO","Male","110","[c]","29610","29100"
"New entrant CS","2023","20-29","Scottish Government","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government","SEO/HEO","Female","110","[c]","36130","33520"
"New entrant CS","2023","20-29","Scottish Government","SEO/HEO","Male","70","[c]","36920","33520"
"New entrant CS","2023","20-29","The National Archives","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","AA/AO","Female","55","[c]","21040","21200"
"New entrant CS","2023","20-29","UK Statistics Authority","AA/AO","Male","55","[c]","21300","21200"
"New entrant CS","2023","20-29","UK Statistics Authority","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","EO","Male","40","[c]","25080","24840"
"New entrant CS","2023","20-29","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","SEO/HEO","Female","85","[c]","32590","31560"
"New entrant CS","2023","20-29","UK Statistics Authority","SEO/HEO","Male","90","[c]","32910","31560"
"New entrant CS","2023","20-29","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","AA/AO","Female","35","[c]","22130","22150"
"New entrant CS","2023","20-29","Welsh Government","AA/AO","Male","30","[c]","22180","22150"
"New entrant CS","2023","20-29","Welsh Government","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Departments","AA/AO","Female","45","[c]","22050","21890"
"New entrant CS","2023","30-39","Attorney General's Departments","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Departments","EO","Female","30","[c]","27530","26900"
"New entrant CS","2023","30-39","Attorney General's Departments","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Departments","G6/G7","Female","75","[c]","53360","52020"
"New entrant CS","2023","30-39","Attorney General's Departments","G6/G7","Male","40","[c]","53780","52020"
"New entrant CS","2023","30-39","Attorney General's Departments","SEO/HEO","Female","75","[c]","39200","38760"
"New entrant CS","2023","30-39","Attorney General's Departments","SEO/HEO","Male","35","[c]","39380","38760"
"New entrant CS","2023","30-39","Cabinet Office","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","G6/G7","Female","35","[c]","60200","57940"
"New entrant CS","2023","30-39","Cabinet Office","G6/G7","Male","45","[c]","62720","63770"
"New entrant CS","2023","30-39","Cabinet Office","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","SEO/HEO","Female","45","[c]","33710","33020"
"New entrant CS","2023","30-39","Cabinet Office","SEO/HEO","Male","45","[c]","33550","32640"
"New entrant CS","2023","30-39","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","Female","30","[c]","21740","21380"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","EO","Female","30","[c]","26350","25610"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","Male","30","[c]","55710","53730"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","75","[c]","36860","37420"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","80","[c]","37550","37270"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","SEO/HEO","Female","50","[c]","35750","37590"
"New entrant CS","2023","30-39","Department for Education","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","AA/AO","Female","75","[c]","22350","22150"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","AA/AO","Male","65","[c]","22440","22150"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","EO","Female","45","[c]","26160","25920"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","G6/G7","Female","45","[c]","54020","51380"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","G6/G7","Male","45","[c]","53920","54330"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","120","[c]","35110","37300"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","80","[c]","36280","37300"
"New entrant CS","2023","30-39","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SEO/HEO","Female","40","[c]","37080","36570"
"New entrant CS","2023","30-39","Department for International Trade","SEO/HEO","Male","40","[c]","37530","38050"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","AA/AO","Female","105","[c]","21890","22500"
"New entrant CS","2023","30-39","Department for Transport","AA/AO","Male","100","[c]","23990","22500"
"New entrant CS","2023","30-39","Department for Transport","EO","Female","30","[c]","27810","26960"
"New entrant CS","2023","30-39","Department for Transport","EO","Male","60","[c]","27440","26780"
"New entrant CS","2023","30-39","Department for Transport","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","SEO/HEO","Female","30","[c]","37790","39430"
"New entrant CS","2023","30-39","Department for Transport","SEO/HEO","Male","50","[c]","37740","39430"
"New entrant CS","2023","30-39","Department for Work and Pensions","AA/AO","Female","235","[c]","21850","21690"
"New entrant CS","2023","30-39","Department for Work and Pensions","AA/AO","Male","160","[c]","21830","21690"
"New entrant CS","2023","30-39","Department for Work and Pensions","EO","Female","145","[c]","28250","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","EO","Male","135","[c]","28340","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","G6/G7","Female","35","[c]","58170","56100"
"New entrant CS","2023","30-39","Department for Work and Pensions","G6/G7","Male","35","[c]","56900","55250"
"New entrant CS","2023","30-39","Department for Work and Pensions","SEO/HEO","Female","100","[c]","37800","38470"
"New entrant CS","2023","30-39","Department for Work and Pensions","SEO/HEO","Male","90","[c]","37840","38230"
"New entrant CS","2023","30-39","Department of Health and Social Care","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","EO","Female","40","[c]","26510","27060"
"New entrant CS","2023","30-39","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","G6/G7","Female","70","[c]","58990","54090"
"New entrant CS","2023","30-39","Department of Health and Social Care","G6/G7","Male","50","[c]","59370","54090"
"New entrant CS","2023","30-39","Department of Health and Social Care","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","SEO/HEO","Female","105","[c]","37290","37750"
"New entrant CS","2023","30-39","Department of Health and Social Care","SEO/HEO","Male","65","[c]","37330","37060"
"New entrant CS","2023","30-39","Estyn","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","AA/AO","Female","35","[c]","23580","23390"
"New entrant CS","2023","30-39","HM Land Registry","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Revenue and Customs","AA/AO","Female","455","[c]","22800","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","AA/AO","Male","340","[c]","22760","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","EO","Female","85","[c]","28120","27650"
"New entrant CS","2023","30-39","HM Revenue and Customs","EO","Male","90","[c]","28110","27650"
"New entrant CS","2023","30-39","HM Revenue and Customs","G6/G7","Female","40","[c]","54560","52600"
"New entrant CS","2023","30-39","HM Revenue and Customs","G6/G7","Male","55","[c]","56630","54680"
"New entrant CS","2023","30-39","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Revenue and Customs","SEO/HEO","Female","125","[c]","37750","34700"
"New entrant CS","2023","30-39","HM Revenue and Customs","SEO/HEO","Male","145","[c]","37970","34700"
"New entrant CS","2023","30-39","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","AA/AO","Female","465","[c]","22930","22400"
"New entrant CS","2023","30-39","Home Office","AA/AO","Male","355","[c]","22940","22400"
"New entrant CS","2023","30-39","Home Office","EO","Female","395","[c]","26730","25750"
"New entrant CS","2023","30-39","Home Office","EO","Male","455","[c]","26680","25750"
"New entrant CS","2023","30-39","Home Office","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","SEO/HEO","Female","80","[c]","37070","36180"
"New entrant CS","2023","30-39","Home Office","SEO/HEO","Male","70","[c]","36650","36000"
"New entrant CS","2023","30-39","Ministry of Defence","AA/AO","Female","235","[c]","22360","22220"
"New entrant CS","2023","30-39","Ministry of Defence","AA/AO","Male","190","[c]","25860","25350"
"New entrant CS","2023","30-39","Ministry of Defence","EO","Female","105","[c]","27990","27080"
"New entrant CS","2023","30-39","Ministry of Defence","EO","Male","90","[c]","28360","27080"
"New entrant CS","2023","30-39","Ministry of Defence","G6/G7","Female","55","[c]","61900","59530"
"New entrant CS","2023","30-39","Ministry of Defence","G6/G7","Male","55","[c]","57030","55500"
"New entrant CS","2023","30-39","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","SEO/HEO","Female","225","[c]","36320","33990"
"New entrant CS","2023","30-39","Ministry of Defence","SEO/HEO","Male","275","[c]","37300","35600"
"New entrant CS","2023","30-39","Ministry of Defence","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","Unknown","Male","50","[c]","33440","33910"
"New entrant CS","2023","30-39","Ministry of Justice","AA/AO","Female","990","[c]","25980","24070"
"New entrant CS","2023","30-39","Ministry of Justice","AA/AO","Male","1175","[c]","28090","28880"
"New entrant CS","2023","30-39","Ministry of Justice","EO","Female","95","[c]","27840","28480"
"New entrant CS","2023","30-39","Ministry of Justice","EO","Male","45","[c]","28010","28480"
"New entrant CS","2023","30-39","Ministry of Justice","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","SEO/HEO","Female","165","[c]","37360","37680"
"New entrant CS","2023","30-39","Ministry of Justice","SEO/HEO","Male","95","[c]","37250","35410"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","Female","670","[c]","23140","23640"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","Male","200","[c]","23490","23640"
"New entrant CS","2023","30-39","National Crime Agency","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","EO","Female","40","[c]","34720","34500"
"New entrant CS","2023","30-39","National Crime Agency","EO","Male","35","[c]","33500","33990"
"New entrant CS","2023","30-39","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","15","[c]","[c]","[c]"
